MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
538004793, 2020 Sep 03 20:02:18 UTC, 39.916042, -75.12671, 0, 345, 8110, USA
538004793, 2020 Sep 03 18:08:18 UTC, 39.916052, -75.126778, 0, 345, 8110, USA
538004793, 2020 Sep 03 18:02:18 UTC, 39.916042, -75.126772, 0, 345, 8110, USA
538004793, 2020 Sep 03 16:08:18 UTC, 39.916072, -75.126825, 0, 345, 8110, USA
538004793, 2020 Sep 03 16:02:19 UTC, 39.916075, -75.126842, 0, 345, 8110, USA
538004793, 2020 Sep 03 14:14:18 UTC, 39.91604, -75.126803, 0.1, 345, 8110, USA
538004793, 2020 Sep 03 14:02:19 UTC, 39.916088, -75.12682, 0, 345, 8110, USA
538004793, 2020 Sep 03 12:02:19 UTC, 39.916358, -75.126745, 0, 345, 8110, USA
538004793, 2020 Sep 03 12:02:18 UTC, 39.916358, -75.126745, 0, 345, 8110, USA
538004793, 2020 Sep 03 11:59:16 UTC, 39.916227, -75.12678, 0.4, 345, 0, USA
538004793, 2020 Sep 03 10:20:18 UTC, 39.916035, -75.126883, 0, 345, 8110, USA
538004793, 2020 Sep 03 10:02:18 UTC, 39.915995, -75.126848, 0, 345, 8110, USA
538004793, 2020 Sep 03 08:11:26 UTC, 39.915987, -75.126818, 0, 345, 8110, USA
538004793, 2020 Sep 03 08:02:18 UTC, 39.916103, -75.126825, 0, 345, 8110, USA
538004793, 2020 Sep 03 06:08:18 UTC, 39.916043, -75.126837, 0, 345, 8110, USA
538004793, 2020 Sep 03 06:02:19 UTC, 39.91616, -75.126812, 0, 345, 8110, USA
538004793, 2020 Sep 03 04:05:18 UTC, 39.916028, -75.12675, 0, 345, 8110, USA
538004793, 2020 Sep 03 04:02:33 UTC, 39.916137, -75.126862, 0, 345, 8110, USA
538004793, 2020 Sep 03 02:11:27 UTC, 39.916158, -75.126793, 0, 345, 8110, USA
538004793, 2020 Sep 03 02:05:18 UTC, 39.916178, -75.126833, 0, 345, 8110, USA
538004793, 2020 Sep 03 00:11:23 UTC, 39.91609, -75.126803, 0, 345, 8110, USA
538004793, 2020 Sep 03 00:05:19 UTC, 39.91608, -75.126737, 0, 345, 8110, USA
538004793, 2020 Sep 02 22:08:20 UTC, 39.916115, -75.126832, 0, 345, 8110, USA
538004793, 2020 Sep 02 22:05:19 UTC, 39.916118, -75.126818, 0, 345, 8110, USA
538004793, 2020 Sep 02 20:17:26 UTC, 39.916107, -75.126783, 0, 345, 8110, USA
538004793, 2020 Sep 02 20:05:19 UTC, 39.916337, -75.126483, 0, 345, 8110, USA
538004793, 2020 Sep 02 18:14:13 UTC, 39.880783, -75.15485, 7, 92, 0, USA
538004793, 2020 Sep 02 18:03:52 UTC, 39.881502, -75.181657, 7.3, 90, 0, USA
538004793, 2020 Sep 02 16:33:32 UTC, 39.806728, -75.403402, 8, 60, 0, USA
538004793, 2020 Sep 02 16:09:33 UTC, 39.779408, -75.462058, 8.4, 36, 0, USA
538004793, 2020 Sep 02 16:00:44 UTC, 39.76321, -75.477867, 8.2, 37, 0, USA
538004793, 2020 Sep 02 14:39:43 UTC, 39.58169, -75.557543, 10.5, 335, 0, USA
538004793, 2020 Sep 02 14:07:53 UTC, 39.487518, -75.56136, 11.2, 15, 0, USA
538004793, 2020 Sep 02 14:01:21 UTC, 39.467557, -75.561262, 11, 357, 0, USA
538004793, 2020 Sep 02 13:48:33 UTC, 39.433953, -75.534967, 11.6, 318, 0, USA
538004793, 2020 Sep 02 12:54:34 UTC, 39.299117, -75.378717, 12.1, 319, 0, USA
538004793, 2020 Sep 02 12:04:24 UTC, 39.164182, -75.256382, 11.8, 325, 0, USA
538004793, 2020 Sep 02 12:01:35 UTC, 39.156548, -75.249508, 11.6, 325, 0, USA
538004793, 2020 Sep 02 11:14:25 UTC, 39.025892, -75.153147, 11.7, 337, 0, USA
538004793, 2020 Sep 02 10:11:34 UTC, 38.83427, -75.062688, 11.3, 345, 0, USA
538004793, 2020 Sep 02 10:02:16 UTC, 38.808137, -75.052527, 9.6, 342, 0, USA
538004793, 2020 Sep 02 09:27:05 UTC, 38.76161, -74.97279, 11, 304, 0, USA
538004793, 2020 Sep 02 08:50:15 UTC, 38.680098, -74.881917, 10.3, 323, 0, USA
538004793, 2020 Sep 02 08:21:55 UTC, 38.615687, -74.81698, 10.7, 324, 0, USA
538004793, 2020 Sep 02 08:00:34 UTC, 38.565307, -74.766608, 10.7, 324, 0, USA
538004793, 2020 Sep 02 07:43:06 UTC, 38.524172, -74.72669, 10.6, 322, 0, USA
538004793, 2020 Sep 02 06:08:26 UTC, 38.279075, -74.55182, 10.7, 335, 0, USA
538004793, 2020 Sep 02 06:03:35 UTC, 38.266215, -74.543883, 10.6, 336, 0, USA
538004793, 2020 Sep 02 05:22:56 UTC, 38.158087, -74.47773, 10.7, 335, 0, USA
538004793, 2020 Sep 02 04:16:18 UTC, 37.979358, -74.369268, 10.5, 356, 0, USA
538004793, 2020 Sep 02 04:08:57 UTC, 37.957825, -74.368255, 10.6, 358, 0, USA
538004793, 2020 Sep 02 04:07:15 UTC, 37.952857, -74.36819, 10.7, 358, 0, USA
538004793, 2020 Sep 02 02:11:08 UTC, 37.604848, -74.35462, 10.8, 359, 0, USA
538004793, 2020 Sep 02 02:05:45 UTC, 37.588818, -74.35421, 10.8, 0, 0, USA
538004793, 2020 Sep 02 01:03:35 UTC, 37.403098, -74.362685, 11.1, 5, 0, USA
538004793, 2020 Sep 02 00:16:35 UTC, 37.255142, -74.36128, 11.4, 5, 0, USA
538004793, 2020 Sep 02 00:03:19 UTC, 37.213075, -74.36165, 11.4, 5, 0, USA
538004793, 2020 Sep 01 22:01:55 UTC, 36.845005, -74.347962, 10.6, 356, 0, USA
538004793, 2020 Sep 01 22:00:44 UTC, 36.84162, -74.347623, 10.7, 355, 0, USA
538004793, 2020 Sep 01 21:30:24 UTC, 36.751958, -74.341158, 9.9, 356, 0, USA
538004793, 2020 Sep 01 20:37:51 UTC, 36.626265, -74.35217, 10.8, 0, 0, USA
538004793, 2020 Sep 01 20:21:44 UTC, 36.576995, -74.350757, 11.3, 1, 0, USA
538004793, 2020 Sep 01 20:09:55 UTC, 36.540173, -74.349237, 11.1, 1, 0, USA
538004793, 2020 Sep 01 19:47:55 UTC, 36.471517, -74.34894, 11.3, 2, 0, USA
538004793, 2020 Sep 01 18:26:23 UTC, 36.215817, -74.344722, 11.4, 352, 0, USA
538004793, 2020 Sep 01 18:07:15 UTC, 36.152793, -74.340693, 13.1, 351, 0, USA
538004793, 2020 Sep 01 18:04:14 UTC, 36.141668, -74.340995, 13.3, 352, 0, USA
538004793, 2020 Sep 01 16:55:40 UTC, 35.880045, -74.337775, 14.2, 353, 0, USA
538004793, 2020 Sep 01 16:04:15 UTC, 35.674878, -74.338143, 14.3, 349, 0, USA
538004793, 2020 Sep 01 15:34:39 UTC, 35.558112, -74.335482, 14.1, 348, 0, USA
538004793, 2020 Sep 01 14:44:45 UTC, 35.37105, -74.332795, 13.1, 350, 0, USA
538004793, 2020 Sep 01 14:09:47 UTC, 35.246923, -74.33155, 12.6, 352, 0, USA
538004793, 2020 Sep 01 13:22:25 UTC, 35.087323, -74.33008, 12.2, 352, 0, USA
538004793, 2020 Sep 01 12:15:25 UTC, 34.868142, -74.309318, 11.5, 351, 0, USA
538004793, 2020 Sep 01 11:36:05 UTC, 34.744237, -74.2979, 11.4, 352, 0, USA
538004793, 2020 Sep 01 10:44:55 UTC, 34.581985, -74.287607, 11.3, 354, 0, USA
538004793, 2020 Sep 01 10:16:36 UTC, 34.495372, -74.280865, 10.8, 353, 0, USA
538004793, 2020 Sep 01 09:04:54 UTC, 34.288, -74.269305, 10.1, 357, 0, USA
538004793, 2020 Sep 01 08:05:56 UTC, 34.115197, -74.251408, 11.3, 356, 0, USA
538004793, 2020 Sep 01 07:20:45 UTC, 33.974735, -74.24019, 11, 359, 0, USA
538004793, 2020 Sep 01 06:56:37 UTC, 33.899702, -74.233355, 11.3, 358, 0, USA
538004793, 2020 Sep 01 02:01:25 UTC, 32.945423, -74.142713, 12.2, 359, 0, USA
538004793, 2020 Sep 01 01:31:35 UTC, 32.842292, -74.137692, 12.7, 0, 0, USA
538004793, 2020 Aug 31 23:47:04 UTC, 32.476288, -74.120098, 12.5, 359, 0, USA
538004793, 2020 Aug 31 22:29:15 UTC, 32.206518, -74.083032, 12.6, 356, 0, USA
538004793, 2020 Aug 31 20:03:13 UTC, 31.698345, -74.026747, 12.6, 354, 0, 
538004793, 2020 Aug 31 19:14:35 UTC, 31.530015, -74.014082, 12.3, 355, 0, 
538004793, 2020 Aug 31 17:52:45 UTC, 31.258958, -73.99659, 11.6, 355, 0, 
538004793, 2020 Aug 31 16:39:42 UTC, 31.029048, -73.9805, 11.2, 354, 0, 
538004793, 2020 Aug 31 14:19:24 UTC, 30.609818, -73.946093, 10.7, 352, 0, 
538004793, 2020 Aug 31 13:10:05 UTC, 30.404573, -73.93896, 10.6, 356, 0, 
538004793, 2020 Aug 31 12:28:53 UTC, 30.281257, -73.928928, 11, 354, 0, 
538004793, 2020 Aug 31 11:02:15 UTC, 30.014753, -73.898985, 11.4, 354, 0, 
538004793, 2020 Aug 31 10:11:25 UTC, 29.851875, -73.888403, 11.5, 354, 0, 
538004793, 2020 Aug 31 07:53:45 UTC, 29.403143, -73.862597, 11.9, 356, 0, 
538004793, 2020 Aug 31 06:34:04 UTC, 29.149243, -73.843263, 11.3, 359, 0, 
538004793, 2020 Aug 31 05:31:24 UTC, 28.956632, -73.838323, 10.9, 2, 0, 
538004793, 2020 Aug 31 04:24:12 UTC, 28.750163, -73.828033, 11.1, 359, 0, 
538004793, 2020 Aug 31 03:00:54 UTC, 28.496203, -73.80944, 10.8, 357, 0, 
538004793, 2020 Aug 31 02:23:04 UTC, 28.383205, -73.798888, 10.6, 358, 0, 
538004793, 2020 Aug 31 01:47:45 UTC, 28.280215, -73.791435, 10.5, 358, 0, BHS
538004793, 2020 Aug 31 00:39:25 UTC, 28.082495, -73.784063, 10.4, 358, 0, BHS
538004793, 2020 Aug 30 21:37:12 UTC, 27.559713, -73.785558, 10.3, 358, 0, BHS
538004793, 2020 Aug 30 20:03:52 UTC, 27.292163, -73.78954, 10.1, 355, 0, BHS
538004793, 2020 Aug 30 19:15:53 UTC, 27.16452, -73.7362, 9.9, 326, 0, BHS
538004793, 2020 Aug 30 16:39:33 UTC, 26.721662, -73.668282, 11.1, 357, 0, BHS
538004793, 2020 Aug 30 14:43:24 UTC, 26.36496, -73.641958, 11.3, 357, 0, BHS
538004793, 2020 Aug 30 13:26:53 UTC, 26.121207, -73.624795, 11.4, 0, 0, BHS
538004793, 2020 Aug 30 09:51:14 UTC, 25.450002, -73.580587, 11.2, 358, 0, BHS
538004793, 2020 Aug 30 04:07:44 UTC, 24.381083, -73.499703, 11, 353, 0, BHS
538004793, 2020 Aug 30 03:18:16 UTC, 24.229593, -73.489155, 10.9, 357, 0, BHS
538004793, 2020 Aug 30 02:44:54 UTC, 24.12868, -73.4828, 10.9, 357, 0, BHS
538004793, 2020 Aug 30 01:32:45 UTC, 23.910478, -73.47319, 11, 3, 0, BHS
538004793, 2020 Aug 30 00:25:06 UTC, 23.705103, -73.462035, 10.7, 3, 0, BHS
538004793, 2020 Aug 29 23:20:27 UTC, 23.511075, -73.449083, 11.1, 1, 0, BHS
538004793, 2020 Aug 29 22:39:35 UTC, 23.383693, -73.439117, 11.2, 359, 0, BHS
538004793, 2020 Aug 29 21:05:36 UTC, 23.09066, -73.415065, 11.1, 355, 0, BHS
538004793, 2020 Aug 29 19:10:06 UTC, 22.735403, -73.387172, 11, 356, 0, BHS
538004793, 2020 Aug 29 17:21:36 UTC, 22.413292, -73.410248, 11.1, 14, 0, BHS
538004793, 2020 Aug 29 16:13:06 UTC, 22.207288, -73.461632, 10.9, 14, 0, BHS
538004793, 2020 Aug 29 15:05:05 UTC, 22.003597, -73.506793, 11, 11, 0, BHS
538004793, 2020 Aug 29 14:29:26 UTC, 21.896688, -73.531537, 11.1, 11, 0, BHS
538004793, 2020 Aug 29 11:21:05 UTC, 21.320762, -73.688317, 11.4, 12, 0, BHS
538004793, 2020 Aug 29 10:07:05 UTC, 21.088607, -73.751308, 11.6, 14, 0, BHS
538004793, 2020 Aug 29 09:03:15 UTC, 20.89125, -73.804255, 11.2, 15, 0, BHS
538004793, 2020 Aug 29 05:00:15 UTC, 20.15619, -73.93377, 10.6, 1, 0, CUB
538004793, 2020 Aug 29 04:18:26 UTC, 20.038747, -73.959218, 10.4, 28, 0, CUB
538004793, 2020 Aug 29 03:42:55 UTC, 19.948905, -74.007475, 10, 28, 0, CUB
538004793, 2020 Aug 29 02:00:35 UTC, 19.713935, -74.148285, 9.2, 32, 0, CUB
538004793, 2020 Aug 29 00:08:47 UTC, 19.468057, -74.287132, 9, 30, 0, CUB
538004793, 2020 Aug 28 23:09:26 UTC, 19.332733, -74.359172, 9.1, 28, 0, HTI
538004793, 2020 Aug 28 22:23:37 UTC, 19.222708, -74.410135, 9.9, 22, 0, HTI
538004793, 2020 Aug 28 21:13:48 UTC, 19.037803, -74.4985, 10.6, 27, 0, HTI
538004793, 2020 Aug 28 20:46:56 UTC, 18.966952, -74.539337, 10.9, 26, 0, HTI
538004793, 2020 Aug 28 17:10:38 UTC, 18.36486, -74.900357, 10.9, 28, 0, HTI
538004793, 2020 Aug 28 16:35:20 UTC, 18.270953, -74.956138, 10.9, 29, 0, HTI
538004793, 2020 Aug 28 15:26:40 UTC, 18.08825, -75.057488, 10.4, 26, 0, HTI
538004793, 2020 Aug 28 14:14:10 UTC, 17.906413, -75.15783, 10.1, 27, 0, HTI
538004793, 2020 Aug 28 11:08:38 UTC, 17.449575, -75.411593, 9.8, 27, 0, JAM
538004793, 2020 Aug 28 10:04:00 UTC, 17.290335, -75.499148, 10.1, 27, 0, JAM
538004793, 2020 Aug 28 06:05:38 UTC, 16.701368, -75.821553, 9.6, 23, 0, JAM
538004793, 2020 Aug 28 05:20:08 UTC, 16.596017, -75.889143, 9.9, 24, 0, JAM
538004793, 2020 Aug 28 04:06:18 UTC, 16.410888, -75.985453, 10, 24, 0, JAM
538004793, 2020 Aug 28 02:55:58 UTC, 16.239542, -76.083478, 10.1, 26, 0, JAM
538004793, 2020 Aug 28 01:12:18 UTC, 15.989807, -76.226012, 9.8, 27, 0, JAM
538004793, 2020 Aug 28 00:00:58 UTC, 15.818252, -76.326038, 10, 30, 0, JAM
538004793, 2020 Aug 27 23:24:27 UTC, 15.728737, -76.37656, 10.1, 29, 0, JAM
538004793, 2020 Aug 27 22:01:17 UTC, 15.522987, -76.491788, 10.1, 31, 0, JAM
538004793, 2020 Aug 27 21:40:48 UTC, 15.473438, -76.521552, 10, 31, 0, JAM
538004793, 2020 Aug 27 18:32:19 UTC, 15.01274, -76.787993, 10.2, 32, 0, JAM
538004793, 2020 Aug 27 17:23:58 UTC, 14.840413, -76.875685, 10, 32, 0, JAM
538004793, 2020 Aug 27 16:24:08 UTC, 14.693048, -76.958938, 10, 36, 0, JAM
538004793, 2020 Aug 27 15:49:39 UTC, 14.611808, -77.005613, 9.5, 38, 0, JAM
538004793, 2020 Aug 27 11:03:38 UTC, 13.931875, -77.394223, 10, 37, 0, COL
538004793, 2020 Aug 27 10:27:38 UTC, 13.843875, -77.445167, 10, 37, 0, COL
538004793, 2020 Aug 27 09:30:32 UTC, 13.69757, -77.519492, 10.4, 33, 0, COL
538004793, 2020 Aug 27 07:03:28 UTC, 13.333717, -77.740632, 10.4, 44, 0, COL
538004793, 2020 Aug 27 06:10:57 UTC, 13.204928, -77.822185, 10.5, 36, 0, COL
538004793, 2020 Aug 27 05:02:28 UTC, 13.030687, -77.920303, 10.3, 36, 0, COL
538004793, 2020 Aug 27 04:27:37 UTC, 12.967982, -77.963438, 2.6, 57, 0, COL
538004793, 2020 Aug 27 00:16:27 UTC, 12.977848, -77.950552, 1.1, 153, 0, COL
538004793, 2020 Aug 26 23:06:07 UTC, 12.981768, -77.937157, 0.5, 147, 0, COL
538004793, 2020 Aug 26 21:44:23 UTC, 12.986387, -77.92159, 0.6, 160, 0, COL
538004793, 2020 Aug 26 19:01:58 UTC, 12.97088, -77.917037, 5, 43, 0, COL
538004793, 2020 Aug 26 18:18:49 UTC, 12.934867, -77.936075, 0.2, 34, 0, COL
538004793, 2020 Aug 26 17:58:39 UTC, 12.932337, -77.935835, 1.1, 1, 0, COL
538004793, 2020 Aug 26 15:34:57 UTC, 12.632618, -78.104357, 11.3, 31, 0, COL
538004793, 2020 Aug 26 13:03:07 UTC, 12.218003, -78.336058, 11.3, 28, 0, PAN
538004793, 2020 Aug 26 12:23:27 UTC, 12.107575, -78.394235, 11.2, 29, 0, PAN
538004793, 2020 Aug 26 11:07:47 UTC, 11.895695, -78.503933, 11.4, 25, 0, PAN
538004793, 2020 Aug 26 09:36:08 UTC, 11.633708, -78.64899, 11.7, 25, 0, PAN
538004793, 2020 Aug 26 07:09:07 UTC, 11.200535, -78.887152, 12, 27, 0, PAN
538004793, 2020 Aug 26 06:03:17 UTC, 11.007673, -78.992792, 11.8, 27, 0, PAN
538004793, 2020 Aug 26 01:00:17 UTC, 10.162917, -79.554858, 12, 34, 0, PAN
538004793, 2020 Aug 26 00:03:17 UTC, 10.001915, -79.652213, 11.6, 14, 0, PAN
538004793, 2020 Aug 25 23:04:47 UTC, 9.816737, -79.705898, 11.8, 14, 0, PAN
538004793, 2020 Aug 25 22:58:16 UTC, 9.796115, -79.711998, 11.7, 14, 0, PAN
538004793, 2020 Aug 25 22:14:16 UTC, 9.65757, -79.75453, 11.2, 21, 0, PAN
538004793, 2020 Aug 25 22:03:57 UTC, 9.6336, -79.768418, 7.1, 35, 0, PAN
538004793, 2020 Aug 25 20:10:00 UTC, 9.392505, -79.919023, 9.4, 0, 0, PAN
538004793, 2020 Aug 25 20:00:49 UTC, 9.370127, -79.919012, 8.3, 1, 0, PAN
538004793, 2020 Aug 25 19:25:25 UTC, 9.2996, -79.919088, 6.6, 4, 0, PAN
538004793, 2020 Aug 25 18:21:44 UTC, 9.273555, -79.922602, 0.4, 8, 0, PAN
538004793, 2020 Aug 25 18:07:59 UTC, 9.273503, -79.922612, 0.1, 8, 9860, PAN
538004793, 2020 Aug 25 18:07:15 UTC, 9.273457, -79.922623, 0.6, 8, 0, PAN
538004793, 2020 Aug 25 17:09:27 UTC, 9.263037, -79.923625, 1.5, 0, 0, PAN
538004793, 2020 Aug 25 16:03:36 UTC, 9.1835, -79.857583, 6.1, 254, 0, PAN
538004793, 2020 Aug 25 16:02:16 UTC, 9.184193, -79.8551, 6.3, 254, 0, PAN
538004793, 2020 Aug 25 15:02:23 UTC, 9.120663, -79.74246, 9.5, 279, 0, PAN
538004793, 2020 Aug 25 14:16:18 UTC, 9.069918, -79.6718, 6.9, 330, 0, PAN
538004793, 2020 Aug 25 14:09:38 UTC, 9.060928, -79.662322, 7.2, 307, 0, PAN
538004793, 2020 Aug 25 13:21:26 UTC, 9.017568, -79.612907, 1.5, 312, 0, PAN
538004793, 2020 Aug 25 12:17:27 UTC, 9.006738, -79.601093, 2.2, 316, 0, PAN
538004793, 2020 Aug 25 12:11:50 UTC, 9.00429, -79.598725, 1.9, 316, 0, PAN
538004793, 2020 Aug 25 12:08:28 UTC, 9.003088, -79.597512, 1.7, 316, 0, PAN
538004793, 2020 Aug 25 11:42:17 UTC, 9.001225, -79.595737, 0.1, 315, 15410, PAN
538004793, 2020 Aug 25 10:47:16 UTC, 9.00043, -79.595002, 0, 316, 15410, PAN
538004793, 2020 Aug 25 10:09:29 UTC, 8.997357, -79.592022, 0, 316, 15410, PAN
538004793, 2020 Aug 25 10:07:06 UTC, 8.99738, -79.592018, 0, 316, 15410, PAN
538004793, 2020 Aug 25 08:06:08 UTC, 8.861373, -79.511952, 9.2, 333, 0, PAN
538004793, 2020 Aug 25 08:04:37 UTC, 8.857953, -79.510105, 8.9, 330, 0, PAN
538004793, 2020 Aug 25 08:02:56 UTC, 8.854047, -79.508722, 9.1, 346, 0, PAN
538004793, 2020 Aug 25 07:29:51 UTC, 8.83035, -79.539253, 0.1, 101, 0, PAN
538004793, 2020 Aug 25 06:11:51 UTC, 8.828327, -79.538728, 0.1, 32, 0, PAN
538004793, 2020 Aug 25 06:08:50 UTC, 8.828297, -79.538622, 0.2, 29, 0, PAN
538004793, 2020 Aug 25 05:50:51 UTC, 8.828222, -79.538352, 0.1, 20, 0, PAN
538004793, 2020 Aug 25 04:11:51 UTC, 8.827807, -79.538002, 0, 6, 0, PAN
538004793, 2020 Aug 25 04:02:53 UTC, 8.827807, -79.53805, 0, 10, 0, PAN
538004793, 2020 Aug 25 02:11:52 UTC, 8.828173, -79.537395, 0.1, 343, 0, PAN
538004793, 2020 Aug 25 02:08:50 UTC, 8.828193, -79.537328, 0.1, 339, 0, PAN
538004793, 2020 Aug 25 01:54:29 UTC, 8.828415, -79.536898, 0.1, 323, 0, PAN
538004793, 2020 Aug 25 00:25:48 UTC, 8.830647, -79.53656, 0, 242, 0, PAN
538004793, 2020 Aug 25 00:10:21 UTC, 8.830765, -79.536713, 0, 237, 0, PAN
538004793, 2020 Aug 25 00:07:22 UTC, 8.83076, -79.53674, 0.1, 235, 0, PAN
