MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
636016433, 2020 Sep 05 22:13:18 UTC, 39.255777, -76.55018, 0, 127, 8210, USA
636016433, 2020 Sep 05 22:10:19 UTC, 39.255755, -76.55021, 0, 127, 8210, USA
636016433, 2020 Sep 05 20:08:26 UTC, 39.189027, -76.469423, 9.8, 291, 0, USA
636016433, 2020 Sep 05 20:07:06 UTC, 39.187692, -76.465082, 10.2, 291, 0, USA
636016433, 2020 Sep 05 18:53:12 UTC, 38.959717, -76.392645, 15, 8, 0, USA
636016433, 2020 Sep 05 18:05:20 UTC, 38.737415, -76.432642, 17.6, 352, 0, USA
636016433, 2020 Sep 05 18:04:36 UTC, 38.733053, -76.43192, 17.5, 351, 0, USA
636016433, 2020 Sep 05 16:01:50 UTC, 38.18695, -76.234305, 16.9, 345, 0, USA
636016433, 2020 Sep 05 16:01:02 UTC, 38.18328, -76.23319, 16.9, 346, 0, USA
636016433, 2020 Sep 05 14:10:01 UTC, 37.684737, -76.167188, 17.2, 321, 0, USA
636016433, 2020 Sep 05 14:08:20 UTC, 37.678513, -76.160653, 17, 320, 0, USA
636016433, 2020 Sep 05 12:06:56 UTC, 37.200145, -76.148933, 14.8, 17, 0, USA
636016433, 2020 Sep 05 12:02:25 UTC, 37.182143, -76.154303, 15.1, 0, 0, USA
636016433, 2020 Sep 05 11:44:56 UTC, 37.114863, -76.127945, 14.9, 332, 0, USA
636016433, 2020 Sep 05 10:05:06 UTC, 36.875547, -75.858477, 8.9, 303, 0, USA
636016433, 2020 Sep 05 10:04:16 UTC, 36.8745, -75.856322, 8.9, 302, 0, USA
636016433, 2020 Sep 05 09:25:16 UTC, 36.817287, -75.744422, 12.2, 305, 0, USA
636016433, 2020 Sep 05 08:38:55 UTC, 36.747693, -75.63569, 1.1, 67, 0, USA
636016433, 2020 Sep 05 08:18:46 UTC, 36.75357, -75.633438, 1, 67, 0, USA
636016433, 2020 Sep 05 08:02:46 UTC, 36.757877, -75.632568, 1, 56, 0, USA
636016433, 2020 Sep 05 07:09:24 UTC, 36.769452, -75.654788, 3.8, 109, 0, USA
636016433, 2020 Sep 05 06:14:52 UTC, 36.848933, -75.842732, 16.9, 124, 0, USA
636016433, 2020 Sep 05 06:00:32 UTC, 36.890532, -75.905785, 16.5, 137, 0, USA
636016433, 2020 Sep 05 04:13:22 UTC, 36.933278, -76.337997, 7.9, 3, 0, USA
636016433, 2020 Sep 05 04:09:59 UTC, 36.926415, -76.33832, 6.6, 3, 0, USA
636016433, 2020 Sep 05 04:02:36 UTC, 36.916188, -76.336805, 4.8, 323, 0, USA
636016433, 2020 Sep 05 02:21:32 UTC, 36.904773, -76.326323, 0, 352, 8280, USA
636016433, 2020 Sep 05 02:03:32 UTC, 36.90474, -76.326333, 0, 352, 8280, USA
636016433, 2020 Sep 05 00:03:32 UTC, 36.904707, -76.326292, 0, 352, 8280, USA
636016433, 2020 Sep 05 00:03:31 UTC, 36.904707, -76.326292, 0, 352, 8280, USA
636016433, 2020 Sep 04 22:21:30 UTC, 36.904793, -76.32628, 0, 352, 8280, USA
636016433, 2020 Sep 04 22:03:31 UTC, 36.904868, -76.326062, 0, 352, 8280, USA
636016433, 2020 Sep 04 20:03:31 UTC, 36.904708, -76.326373, 0, 352, 8280, USA
636016433, 2020 Sep 04 20:00:33 UTC, 36.904713, -76.326287, 0, 352, 8280, USA
