MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
351047000, 2020 Aug 30 18:11:42 UTC, 39.129007, -52.624177, 11.6, 260, 0, 
351047000, 2020 Aug 30 17:07:02 UTC, 39.161888, -52.358768, 11.9, 260, 0, 
351047000, 2020 Aug 30 16:37:52 UTC, 39.177983, -52.236645, 11.9, 259, 0, 
351047000, 2020 Aug 30 15:54:13 UTC, 39.1993, -52.054538, 11.7, 259, 0, 
351047000, 2020 Aug 30 09:26:53 UTC, 39.385157, -50.483373, 11.8, 262, 0, 
351047000, 2020 Aug 30 08:48:13 UTC, 39.408063, -50.318492, 12.4, 262, 0, 
351047000, 2020 Aug 30 07:01:13 UTC, 39.450253, -49.868118, 11.3, 271, 0, 
351047000, 2020 Aug 30 06:24:12 UTC, 39.462157, -49.71958, 11.4, 274, 0, 
351047000, 2020 Aug 30 05:22:03 UTC, 39.49305, -49.477922, 11, 266, 0, 
351047000, 2020 Aug 30 04:14:42 UTC, 39.521748, -49.222465, 10.8, 264, 0, 
351047000, 2020 Aug 30 03:24:32 UTC, 39.54437, -49.03406, 10, 260, 0, 
351047000, 2020 Aug 30 02:50:12 UTC, 39.560057, -48.911507, 9.9, 259, 0, 
351047000, 2020 Aug 30 00:02:11 UTC, 39.624482, -48.35732, 9.1, 261, 0, 
351047000, 2020 Aug 29 23:13:22 UTC, 39.641898, -48.19802, 8.8, 262, 0, 
351047000, 2020 Aug 29 22:03:43 UTC, 39.668463, -47.975583, 8.9, 260, 0, 
351047000, 2020 Aug 29 21:10:11 UTC, 39.688137, -47.810748, 8.6, 259, 0, 
351047000, 2020 Aug 29 20:19:02 UTC, 39.707222, -47.657942, 8.3, 260, 0, 
351047000, 2020 Aug 29 19:06:22 UTC, 39.733053, -47.434958, 8.6, 260, 0, 
351047000, 2020 Aug 29 17:35:12 UTC, 39.764558, -47.156967, 8.4, 262, 0, 
351047000, 2020 Aug 29 16:16:12 UTC, 39.788593, -46.923935, 7.3, 262, 0, 
351047000, 2020 Aug 29 15:54:52 UTC, 39.793178, -46.86583, 8, 266, 0, 
351047000, 2020 Aug 29 13:16:43 UTC, 39.840627, -46.450183, 7.2, 263, 0, 
351047000, 2020 Aug 29 12:08:04 UTC, 39.860903, -46.279498, 7.4, 265, 0, 
351047000, 2020 Aug 29 11:30:02 UTC, 39.86878, -46.180447, 7.2, 267, 0, 
351047000, 2020 Aug 29 10:14:12 UTC, 39.895283, -45.981702, 7.2, 262, 0, 
351047000, 2020 Aug 29 09:02:20 UTC, 39.911395, -45.798298, 7.4, 264, 0, 
351047000, 2020 Aug 29 08:02:53 UTC, 39.926797, -45.630465, 8, 261, 0, 
351047000, 2020 Aug 29 07:18:11 UTC, 39.942582, -45.499552, 8.7, 263, 0, 
