MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
240165000, 2020 Sep 03 23:52:56 UTC, 27.806765, -78.206585, 14.3, 252, 0, BHS
240165000, 2020 Sep 03 22:00:20 UTC, 27.926533, -77.73982, 13.4, 253, 0, BHS
240165000, 2020 Sep 03 21:07:55 UTC, 27.985228, -77.532113, 12.5, 253, 0, BHS
240165000, 2020 Sep 03 20:05:48 UTC, 28.04097, -77.312897, 11.6, 255, 0, BHS
240165000, 2020 Sep 03 18:14:59 UTC, 28.140178, -76.93518, 11.2, 255, 0, BHS
240165000, 2020 Sep 03 16:43:48 UTC, 28.22059, -76.62368, 11.2, 258, 0, BHS
240165000, 2020 Sep 03 10:12:45 UTC, 29.354878, -75.884997, 12.6, 207, 0, BHS
240165000, 2020 Sep 03 09:12:47 UTC, 29.53786, -75.774522, 12.3, 207, 0, BHS
240165000, 2020 Sep 03 08:30:09 UTC, 29.666067, -75.697082, 12.3, 207, 0, BHS
240165000, 2020 Sep 03 08:23:59 UTC, 29.684785, -75.685697, 12.5, 207, 0, BHS
240165000, 2020 Sep 03 07:10:28 UTC, 29.910048, -75.537043, 13, 215, 0, 
240165000, 2020 Sep 03 06:37:59 UTC, 30.013842, -75.478842, 12.8, 203, 0, 
240165000, 2020 Sep 03 06:06:48 UTC, 30.115188, -75.424913, 13.1, 203, 0, 
240165000, 2020 Sep 03 05:54:30 UTC, 30.156145, -75.401653, 13.2, 203, 0, 
240165000, 2020 Sep 03 05:01:08 UTC, 30.331348, -75.296713, 13.3, 205, 0, 
240165000, 2020 Sep 03 04:52:18 UTC, 30.35995, -75.27867, 13.4, 209, 0, 
240165000, 2020 Sep 03 03:51:18 UTC, 30.555133, -75.155523, 13, 208, 0, 
240165000, 2020 Sep 03 02:58:58 UTC, 30.723878, -75.054882, 13.1, 211, 0, 
240165000, 2020 Sep 03 01:49:58 UTC, 30.945493, -74.916552, 13.2, 213, 0, 
240165000, 2020 Sep 02 22:18:18 UTC, 31.602397, -74.502692, 12.6, 213, 0, 
240165000, 2020 Sep 02 21:13:37 UTC, 31.814078, -74.45651, 13, 166, 0, USA
240165000, 2020 Sep 02 17:44:08 UTC, 32.530213, -74.660998, 12.6, 164, 0, USA
