MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
564972000, 2020 Sep 03 22:25:06 UTC, 38.171017, -74.302833, 0.1, 233, 0, USA
564972000, 2020 Sep 03 22:07:08 UTC, 38.1703, -74.302533, 0.1, 236, 0, USA
564972000, 2020 Sep 03 20:13:48 UTC, 38.1704, -74.302267, 0.1, 234, 0, USA
564972000, 2020 Sep 03 20:06:59 UTC, 38.170767, -74.30225, 0.1, 235, 0, USA
564972000, 2020 Sep 03 20:02:57 UTC, 38.171067, -74.302317, 0.3, 230, 0, USA
564972000, 2020 Sep 03 19:34:48 UTC, 38.17575, -74.267033, 9, 288, 0, USA
564972000, 2020 Sep 03 18:28:09 UTC, 38.105683, -73.974033, 14.4, 286, 0, USA
564972000, 2020 Sep 03 18:07:44 UTC, 38.084967, -73.87425, 14, 286, 0, USA
564972000, 2020 Sep 03 18:05:15 UTC, 38.0825, -73.86225, 14, 286, 0, USA
564972000, 2020 Sep 03 17:18:37 UTC, 38.008917, -73.64705, 14.5, 288, 0, USA
564972000, 2020 Sep 03 16:21:26 UTC, 37.933767, -73.367433, 14.4, 288, 0, USA
564972000, 2020 Sep 03 16:09:33 UTC, 37.9195, -73.310633, 14.1, 288, 0, USA
564972000, 2020 Sep 03 16:04:02 UTC, 37.912933, -73.284483, 14.2, 288, 0, USA
564972000, 2020 Sep 03 14:34:37 UTC, 37.81025, -72.85525, 13.8, 290, 0, USA
564972000, 2020 Sep 03 14:11:26 UTC, 37.7789, -72.749717, 13.9, 290, 0, USA
564972000, 2020 Sep 03 14:02:40 UTC, 37.766883, -72.709533, 13.9, 290, 0, USA
564972000, 2020 Sep 03 13:54:30 UTC, 37.755833, -72.6723, 13.8, 289, 0, USA
564972000, 2020 Sep 03 13:40:51 UTC, 37.737433, -72.610317, 13.7, 290, 0, USA
564972000, 2020 Sep 03 12:09:01 UTC, 37.611683, -72.2034, 13.2, 291, 0, USA
564972000, 2020 Sep 03 11:52:10 UTC, 37.590317, -72.130183, 13.2, 291, 0, USA
564972000, 2020 Sep 03 10:43:40 UTC, 37.502, -71.830567, 13.1, 288, 0, USA
564972000, 2020 Sep 03 10:16:27 UTC, 37.470033, -71.71225, 13.2, 288, 0, USA
564972000, 2020 Sep 03 09:04:10 UTC, 37.3755, -71.400483, 12.9, 290, 0, USA
564972000, 2020 Sep 03 08:29:20 UTC, 37.330917, -71.251967, 13, 289, 0, USA
564972000, 2020 Sep 03 07:23:09 UTC, 37.276517, -70.974967, 12.2, 268, 0, 
564972000, 2020 Sep 03 06:56:17 UTC, 37.275117, -70.861467, 11.6, 268, 0, 
564972000, 2020 Sep 03 06:10:49 UTC, 37.273217, -70.6887, 10, 265, 0, 
564972000, 2020 Sep 03 04:10:11 UTC, 37.267633, -70.282633, 9.6, 264, 0, 
564972000, 2020 Sep 03 03:57:20 UTC, 37.266983, -70.239633, 9.4, 264, 0, 
564972000, 2020 Sep 03 02:33:39 UTC, 37.268533, -70.03055, 6.3, 262, 0, 
564972000, 2020 Sep 03 02:06:42 UTC, 37.266517, -69.95745, 10.1, 266, 0, 
564972000, 2020 Sep 03 01:55:00 UTC, 37.265483, -69.91595, 10.3, 265, 0, 
564972000, 2020 Sep 03 00:12:30 UTC, 37.26005, -69.530883, 10.7, 265, 0, 
564972000, 2020 Sep 03 00:06:50 UTC, 37.260067, -69.5098, 10.7, 265, 0, 
564972000, 2020 Sep 02 23:11:30 UTC, 37.260183, -69.29345, 11.1, 265, 0, 
564972000, 2020 Sep 02 21:42:48 UTC, 37.244817, -68.942483, 11.9, 270, 0, 
564972000, 2020 Sep 02 20:37:09 UTC, 37.233917, -68.664633, 12.4, 270, 0, 
564972000, 2020 Sep 02 19:19:28 UTC, 37.227833, -68.328033, 12.5, 272, 0, 
564972000, 2020 Sep 02 17:02:10 UTC, 37.202383, -67.706583, 12.6, 274, 0, 
564972000, 2020 Sep 02 16:34:41 UTC, 37.203283, -67.585767, 12.3, 271, 0, 
564972000, 2020 Sep 02 13:48:51 UTC, 37.2087, -66.849233, 13.1, 266, 0, 
564972000, 2020 Sep 02 12:04:01 UTC, 37.19485, -66.353983, 13.9, 270, 0, 
564972000, 2020 Sep 02 11:07:59 UTC, 37.1813, -66.084383, 14.1, 270, 0, 
564972000, 2020 Sep 02 10:17:40 UTC, 37.17275, -65.835367, 14.1, 270, 0, 
564972000, 2020 Sep 02 09:20:40 UTC, 37.17315, -65.559033, 14.1, 266, 0, 
564972000, 2020 Sep 02 08:09:36 UTC, 37.156667, -65.206633, 14.7, 271, 0, 
564972000, 2020 Sep 02 07:03:53 UTC, 37.14545, -64.859283, 16, 272, 0, 
564972000, 2020 Sep 02 06:17:11 UTC, 37.15375, -64.601217, 15.9, 269, 0, 
564972000, 2020 Sep 02 05:17:04 UTC, 37.155033, -64.270483, 15.7, 270, 0, 
