MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
235093618, 2020 Sep 05 23:03:52 UTC, 45.1673, -46.51693, 13.7, 62, 0, 
235093618, 2020 Sep 05 22:21:47 UTC, 45.100995, -46.729128, 14, 62, 0, 
235093618, 2020 Sep 05 21:22:30 UTC, 45.004223, -47.027107, 14.1, 64, 0, 
235093618, 2020 Sep 05 20:01:14 UTC, 44.887602, -47.439997, 13.5, 74, 0, 
235093618, 2020 Sep 05 19:26:25 UTC, 44.838858, -47.607795, 13.1, 72, 0, 
235093618, 2020 Sep 05 18:23:23 UTC, 44.725803, -47.896635, 13.5, 65, 0, 
235093618, 2020 Sep 05 17:05:44 UTC, 44.598782, -48.280282, 14, 64, 0, 
235093618, 2020 Sep 05 15:28:01 UTC, 44.43313, -48.750735, 13.4, 61, 0, 
235093618, 2020 Sep 05 15:05:11 UTC, 44.395023, -48.860333, 13.1, 62, 0, 
235093618, 2020 Sep 05 14:22:53 UTC, 44.329137, -49.057332, 13.4, 66, 0, 
235093618, 2020 Sep 05 13:30:17 UTC, 44.248252, -49.315822, 13.8, 69, 0, 
235093618, 2020 Sep 05 11:01:11 UTC, 43.998107, -50.013743, 13.9, 68, 0, 
235093618, 2020 Sep 05 10:02:54 UTC, 43.925938, -50.312343, 14.1, 73, 0, 
235093618, 2020 Sep 05 09:00:23 UTC, 43.858273, -50.637757, 13.9, 75, 0, CAN
235093618, 2020 Sep 05 08:17:05 UTC, 43.806242, -50.859772, 14.1, 73, 0, CAN
235093618, 2020 Sep 05 07:08:46 UTC, 43.721988, -51.214555, 14.4, 73, 0, CAN
235093618, 2020 Sep 05 06:32:52 UTC, 43.674238, -51.401365, 14.3, 70, 0, CAN
235093618, 2020 Sep 05 05:19:59 UTC, 43.571398, -51.776663, 14.2, 68, 0, CAN
235093618, 2020 Sep 05 04:03:17 UTC, 43.472623, -52.168122, 14.2, 69, 0, CAN
235093618, 2020 Sep 05 03:04:29 UTC, 43.394433, -52.469158, 14.2, 70, 0, CAN
235093618, 2020 Sep 05 02:19:59 UTC, 43.338958, -52.696532, 13.9, 75, 0, CAN
235093618, 2020 Sep 05 01:11:05 UTC, 43.254307, -53.044857, 13.9, 74, 0, 
235093618, 2020 Sep 05 00:02:30 UTC, 43.164303, -53.389808, 14, 73, 0, 
235093618, 2020 Sep 04 23:21:28 UTC, 43.108582, -53.597798, 14.3, 71, 0, 
235093618, 2020 Sep 04 22:12:36 UTC, 43.013133, -53.947903, 14, 73, 0, 
235093618, 2020 Sep 04 21:08:36 UTC, 42.929335, -54.264612, 13.7, 73, 0, 
235093618, 2020 Sep 04 20:00:59 UTC, 42.842412, -54.597443, 13.8, 72, 0, 
235093618, 2020 Sep 04 19:13:19 UTC, 42.768265, -54.829818, 14.3, 67, 0, 
235093618, 2020 Sep 04 17:09:13 UTC, 42.571457, -55.474368, 15.8, 67, 0, 
235093618, 2020 Sep 04 17:04:35 UTC, 42.561693, -55.505465, 15.8, 67, 0, 
235093618, 2020 Sep 04 16:13:37 UTC, 42.492055, -55.77138, 15, 71, 0, CAN
235093618, 2020 Sep 04 15:07:38 UTC, 42.39036, -56.119788, 15.3, 72, 0, CAN
235093618, 2020 Sep 04 14:27:42 UTC, 42.330272, -56.329438, 14.9, 73, 0, CAN
235093618, 2020 Sep 04 13:38:43 UTC, 42.258755, -56.58304, 14.6, 71, 0, CAN
235093618, 2020 Sep 04 12:39:54 UTC, 42.169253, -56.88225, 14.6, 70, 0, CAN
235093618, 2020 Sep 04 11:41:37 UTC, 42.049645, -57.250267, 20.9, 68, 0, CAN
235093618, 2020 Sep 04 10:09:24 UTC, 41.850597, -57.889847, 16.1, 65, 0, CAN
235093618, 2020 Sep 04 10:08:04 UTC, 41.847113, -57.899837, 15.5, 65, 0, CAN
235093618, 2020 Sep 04 09:27:27 UTC, 41.77855, -58.097668, 14.4, 65, 0, CAN
235093618, 2020 Sep 04 09:16:13 UTC, 41.761212, -58.150798, 14.6, 64, 0, CAN
235093618, 2020 Sep 04 08:06:26 UTC, 41.649358, -58.492655, 13.9, 74, 0, CAN
235093618, 2020 Sep 04 07:34:24 UTC, 41.606003, -58.64671, 13.7, 74, 0, CAN
235093618, 2020 Sep 04 05:02:30 UTC, 41.365292, -59.378133, 14.2, 70, 0, CAN
235093618, 2020 Sep 04 04:01:30 UTC, 41.267502, -59.670635, 14.1, 68, 0, CAN
235093618, 2020 Sep 04 03:31:41 UTC, 41.215882, -59.812637, 14.2, 67, 0, CAN
235093618, 2020 Sep 04 02:05:36 UTC, 41.071442, -60.223408, 14.2, 68, 0, CAN
235093618, 2020 Sep 04 02:02:27 UTC, 41.065132, -60.241402, 14.1, 68, 0, CAN
235093618, 2020 Sep 04 01:00:13 UTC, 40.968908, -60.533582, 14, 69, 0, CAN
235093618, 2020 Sep 04 00:19:32 UTC, 40.902943, -60.722197, 13.9, 67, 0, CAN
235093618, 2020 Sep 04 00:15:17 UTC, 40.894188, -60.745792, 14.1, 67, 0, CAN
235093618, 2020 Sep 03 23:06:34 UTC, 40.779107, -61.057715, 13.9, 66, 0, CAN
235093618, 2020 Sep 03 22:06:25 UTC, 40.683797, -61.327962, 13.3, 70, 0, 
235093618, 2020 Sep 03 21:13:22 UTC, 40.604902, -61.56707, 13.5, 69, 0, 
235093618, 2020 Sep 03 20:13:15 UTC, 40.502175, -61.835398, 13.3, 64, 0, 
235093618, 2020 Sep 03 18:08:06 UTC, 40.297628, -62.388908, 13.6, 65, 0, 
235093618, 2020 Sep 03 17:13:45 UTC, 40.208202, -62.628335, 13.6, 62, 0, 
235093618, 2020 Sep 03 16:08:25 UTC, 40.093348, -62.909663, 13.7, 64, 0, 
235093618, 2020 Sep 03 15:20:55 UTC, 40.01731, -63.118547, 13.1, 64, 0, 
235093618, 2020 Sep 03 14:30:46 UTC, 39.937615, -63.332962, 13.1, 64, 0, 
235093618, 2020 Sep 03 12:38:06 UTC, 39.75054, -63.810602, 12.7, 65, 0, 
235093618, 2020 Sep 03 11:59:55 UTC, 39.692372, -63.964412, 12.5, 64, 0, 
235093618, 2020 Sep 03 10:17:12 UTC, 39.52208, -64.363717, 12.2, 59, 0, 
235093618, 2020 Sep 03 09:39:15 UTC, 39.465597, -64.511383, 11.9, 60, 0, 
235093618, 2020 Sep 03 08:31:16 UTC, 39.361168, -64.787095, 12.9, 64, 0, 
235093618, 2020 Sep 03 06:40:20 UTC, 39.173548, -65.272088, 14.2, 67, 0, 
235093618, 2020 Sep 03 05:03:13 UTC, 38.97475, -65.70913, 14.5, 65, 0, 
235093618, 2020 Sep 03 04:19:43 UTC, 38.897142, -65.915472, 14.7, 66, 0, 
235093618, 2020 Sep 03 03:19:24 UTC, 38.781675, -66.19587, 14.4, 65, 0, 
235093618, 2020 Sep 03 00:06:36 UTC, 38.41731, -67.042267, 14.2, 62, 0, 
235093618, 2020 Sep 02 23:36:41 UTC, 38.363145, -67.17566, 14.2, 64, 0, 
235093618, 2020 Sep 02 22:28:54 UTC, 38.233037, -67.472398, 13.8, 61, 0, 
235093618, 2020 Sep 02 21:10:18 UTC, 38.080763, -67.823673, 14.8, 57, 0, 
235093618, 2020 Sep 02 20:55:27 UTC, 38.048845, -67.89061, 15, 53, 0, 
235093618, 2020 Sep 02 19:19:46 UTC, 37.815787, -68.350033, 17.2, 53, 0, 
235093618, 2020 Sep 02 18:15:18 UTC, 37.670575, -68.699308, 17.1, 59, 0, 
235093618, 2020 Sep 02 17:04:31 UTC, 37.509262, -69.06645, 16.8, 61, 0, 
235093618, 2020 Sep 02 16:34:54 UTC, 37.441305, -69.217813, 16.5, 62, 0, 
