sep=,
MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
367564890, 2020 Aug 27 12:02:59 UTC, 28.412333, -80.621788, 1.6, 206.5, 0, USA
367564890, 2020 Aug 27 10:09:29 UTC, 28.413362, -80.621037, 0.1, 166, 0, USA
367564890, 2020 Aug 27 10:02:28 UTC, 28.413357, -80.621055, 0.1, 166, 0, USA
367564890, 2020 Aug 27 08:10:58 UTC, 28.413333, -80.621013, 0.1, 166, 0, USA
367564890, 2020 Aug 27 08:06:39 UTC, 28.413353, -80.621052, 0, 166, 0, USA
367564890, 2020 Aug 27 06:04:58 UTC, 28.41336, -80.621023, 0, 166, 0, USA
367564890, 2020 Aug 27 06:03:27 UTC, 28.413357, -80.621032, 0.1, 166, 0, USA
367564890, 2020 Aug 27 04:13:18 UTC, 28.413342, -80.62106, 0.1, 166, 0, USA
367564890, 2020 Aug 27 04:02:29 UTC, 28.413355, -80.621037, 0, 166, 0, USA
367564890, 2020 Aug 27 02:10:09 UTC, 28.413345, -80.620998, 0.1, 166, 0, USA
367564890, 2020 Aug 27 02:05:17 UTC, 28.413342, -80.621023, 0.1, 166, 0, USA
367564890, 2020 Aug 27 00:13:21 UTC, 28.413355, -80.621062, 0.1, 166, 0, USA
367564890, 2020 Aug 27 00:07:28 UTC, 28.413378, -80.621053, 0, 166, 0, USA
367564890, 2020 Aug 26 22:03:19 UTC, 28.413392, -80.62104, 0.1, 166, 0, USA
367564890, 2020 Aug 26 22:00:00 UTC, 28.413283, -80.62103, 0, 166, 0, USA
367564890, 2020 Aug 26 20:08:00 UTC, 28.41336, -80.621063, 0.1, 166, 0, USA
367564890, 2020 Aug 26 20:00:18 UTC, 28.413372, -80.621037, 0, 166, 0, USA
367564890, 2020 Aug 26 18:16:00 UTC, 28.413357, -80.621062, 0, 166, 0, USA
367564890, 2020 Aug 26 18:06:40 UTC, 28.413353, -80.62106, 0, 166, 0, USA
367564890, 2020 Aug 26 16:07:38 UTC, 28.413382, -80.621025, 0.1, 166, 0, USA
367564890, 2020 Aug 26 16:05:58 UTC, 28.413377, -80.621073, 0.1, 166, 0, USA
367564890, 2020 Aug 26 14:01:30 UTC, 28.413472, -80.620988, 0.1, 333.9, 0, USA
367564890, 2020 Aug 26 14:01:07 UTC, 28.413437, -80.62101, 0, 333.9, 0, USA
367564890, 2020 Aug 26 12:09:30 UTC, 28.413432, -80.620987, 0.1, 333.9, 0, USA
367564890, 2020 Aug 26 12:07:27 UTC, 28.413403, -80.621002, 0, 333.9, 0, USA
367564890, 2020 Aug 26 10:08:40 UTC, 28.413478, -80.621023, 0, 333.9, 0, USA
367564890, 2020 Aug 26 10:05:48 UTC, 28.413425, -80.620967, 0.1, 333.9, 0, USA
367564890, 2020 Aug 26 08:05:38 UTC, 28.413443, -80.620987, 0, 333.9, 0, USA
367564890, 2020 Aug 26 08:03:18 UTC, 28.413435, -80.620895, 0, 333.9, 0, USA
367564890, 2020 Aug 26 06:11:00 UTC, 28.41346, -80.620932, 0.1, 333.9, 0, USA
367564890, 2020 Aug 26 06:00:42 UTC, 28.413402, -80.62097, 0, 333.9, 0, USA
367564890, 2020 Aug 26 04:08:09 UTC, 28.413433, -80.620978, 0.1, 333.9, 0, USA
367564890, 2020 Aug 26 04:05:38 UTC, 28.413433, -80.620965, 0.1, 333.9, 0, USA
367564890, 2020 Aug 26 02:09:57 UTC, 28.413488, -80.620945, 0.1, 333.9, 0, USA
367564890, 2020 Aug 26 02:04:39 UTC, 28.413465, -80.62099, 0, 333.9, 0, USA
367564890, 2020 Aug 26 00:34:08 UTC, 28.413428, -80.620962, 0, 333.9, 0, USA
367564890, 2020 Aug 26 00:02:10 UTC, 28.413417, -80.620965, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 23:03:07 UTC, 28.413473, -80.620998, 0, 333.9, 0, USA
367564890, 2020 Aug 25 22:09:29 UTC, 28.413442, -80.620937, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 22:06:18 UTC, 28.4134, -80.620968, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 20:08:46 UTC, 28.413397, -80.620978, 0, 333.9, 0, USA
367564890, 2020 Aug 25 20:07:29 UTC, 28.413418, -80.620967, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 18:09:59 UTC, 28.41343, -80.620942, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 18:05:49 UTC, 28.41343, -80.620943, 0, 333.9, 0, USA
367564890, 2020 Aug 25 16:02:59 UTC, 28.413468, -80.620953, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 16:02:06 UTC, 28.413488, -80.620952, 0, 333.9, 0, USA
367564890, 2020 Aug 25 14:16:00 UTC, 28.413383, -80.620975, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 14:00:28 UTC, 28.413412, -80.62096, 0, 333.9, 0, USA
367564890, 2020 Aug 25 12:10:08 UTC, 28.413437, -80.620947, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 12:05:12 UTC, 28.413443, -80.620972, 0, 333.9, 0, USA
367564890, 2020 Aug 25 10:05:18 UTC, 28.413452, -80.620992, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 10:02:17 UTC, 28.413422, -80.620962, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 08:27:03 UTC, 28.413447, -80.620943, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 08:07:47 UTC, 28.413427, -80.620913, 0, 333.9, 0, USA
367564890, 2020 Aug 25 07:09:38 UTC, 28.413433, -80.620947, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 06:00:58 UTC, 28.413385, -80.620945, 0, 333.9, 0, USA
367564890, 2020 Aug 25 04:53:13 UTC, 28.413417, -80.620958, 0, 333.9, 0, USA
367564890, 2020 Aug 25 04:03:18 UTC, 28.413475, -80.620957, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 02:08:46 UTC, 28.413407, -80.620903, 0, 333.9, 0, USA
367564890, 2020 Aug 25 02:00:38 UTC, 28.413437, -80.621017, 0.1, 333.9, 0, USA
367564890, 2020 Aug 25 00:04:59 UTC, 28.413382, -80.620948, 0, 333.9, 0, USA
367564890, 2020 Aug 25 00:02:17 UTC, 28.413428, -80.621, 0, 333.9, 0, USA
